61_x,61_y,291_x,291_y,61_291_distance
459,491,591,494,132.03408650799233
462,491,593,495,131.06105447462264
463,489,595,495,132.13629327327143
465,488,597,494,132.13629327327143
468,484,596,490,128.14054783713078
468,483,597,489,129.1394595001853
467,485,598,490,131.0953851209111
469,486,599,491,130.09611831257686
472,487,598,492,126.09916732476864
472,488,600,495,128.191263352851
471,490,601,496,130.13838787997952
470,488,601,494,131.13733259449805
470,487,602,493,132.13629327327143
472,487,602,493,130.13838787997952
473,485,604,492,131.18688958886096
474,484,604,493,130.31116606031887
476,484,604,492,128.2497563350512
478,485,606,493,128.2497563350512
480,485,606,494,126.3210196285638
480,487,608,496,128.3160161476345
474,489,603,498,129.31357237351384
466,490,593,501,127.47548783981962
458,491,578,507,121.06196760337245
450,492,570,510,121.3424904969401
448,491,571,510,124.45882853377658
446,489,578,508,133.3604139165742
453,487,578,505,126.28935030318273
460,491,583,508,124.16923934694937
466,497,591,511,125.78155667664477
473,500,597,513,124.67958934805648
477,503,603,514,126.4792473095883
477,505,606,515,129.38701635017324
475,507,608,517,133.37541002748594
475,509,608,519,133.37541002748594
476,517,611,526,135.29966740535616
476,522,611,531,135.29966740535616
477,529,611,537,134.23859355639868
475,534,612,542,137.23337786413333
474,536,612,544,138.2316895650198
476,540,606,546,130.13838787997952
473,538,607,544,134.13426109685773
470,535,606,541,136.13228860193308
470,532,605,539,135.18135966175217
467,532,603,538,136.13228860193308
468,529,603,537,135.2368293032634
465,527,603,534,138.1774221788784
464,525,600,533,136.23509092741122
461,523,600,532,139.29106216839614
460,521,598,530,138.2931668593933
459,519,599,528,140.28898745090436
461,518,591,528,130.38404810405297
453,516,582,529,129.65338406690356
445,515,575,531,130.98091464026353
434,511,564,529,131.24023773218335
431,505,562,525,132.51792331605563
438,504,572,523,135.34031180694095
446,507,586,523,140.91131963046828
456,510,598,521,142.42541907960108
461,514,601,521,140.1748907615055
459,511,599,523,140.51334456200237
461,509,594,522,133.63382805263043
461,508,595,523,134.8369385591352
465,509,598,522,133.63382805263043
461,509,598,522,137.6154061142865
457,507,591,522,134.8369385591352
453,504,584,520,131.97348218486925
447,500,582,516,135.94484175576505
451,498,583,514,132.9661611087573
454,499,584,513,130.75167302944922
454,501,584,515,130.75167302944922
455,501,584,514,129.65338406690356
455,501,590,513,135.5322839769182
455,504,594,514,139.35924798878617
458,502,595,513,137.44089638822936
460,503,594,512,134.30189872075525
463,502,592,513,129.46814279968643
464,502,593,512,129.38701635017324
459,503,595,514,136.444127759314
460,505,592,515,132.3782459469833
458,505,591,515,133.37541002748594
456,503,591,514,135.44740676735012
458,500,589,511,131.4610208388783
455,495,588,507,133.5402561027947
458,494,591,507,133.63382805263043
458,495,591,506,133.4541119636259
456,494,591,504,135.36986370680884
455,494,589,503,134.30189872075525
454,494,589,503,135.29966740535616
457,493,588,503,131.38112497615478
456,494,589,503,133.30416347586447
456,495,589,503,133.24038426843418
456,495,589,503,133.24038426843418
455,496,588,504,133.24038426843418
456,496,589,504,133.24038426843418
457,497,590,504,133.18408313308313
460,497,593,504,133.18408313308313
461,498,595,504,134.13426109685773
461,500,595,504,134.05968819895114
460,501,595,506,135.09256086106296
461,501,595,506,134.09325113517085
461,501,593,507,132.13629327327143
459,503,593,508,134.09325113517085
459,506,590,512,131.13733259449805
458,508,590,515,132.1854757528224
457,510,588,516,131.13733259449805
457,512,591,516,134.05968819895114
458,512,595,517,137.09121051329294
460,511,596,516,136.09188072769072
462,510,595,514,133.06013678032951
462,507,597,511,135.05924625881784
464,505,600,509,136.0588108135596
466,504,602,509,136.09188072769072
468,503,605,509,137.13132391981054
471,503,606,509,135.1332675546625
471,504,604,509,133.09395177843356
471,503,603,509,132.13629327327143
470,502,604,508,134.13426109685773
470,501,606,508,136.1800279042415
470,501,606,507,136.13228860193308
469,501,605,507,136.13228860193308
467,501,606,506,139.0898989862312
466,501,606,507,140.12851244482687
466,501,606,506,140.089257261219
468,500,608,504,140.05713120009278
468,500,607,504,139.05754204644924
469,499,609,504,140.089257261219
468,498,610,504,142.12670403551894
470,499,611,504,141.088624630053
470,498,610,504,140.12851244482687
470,498,611,503,141.088624630053
467,497,613,502,146.08559134972896
467,497,614,502,147.08500943332058
465,495,614,501,149.12075643584967
466,496,615,501,149.08386901338454
465,494,615,499,150.08331019803634
462,493,616,498,154.0811474515945
462,494,614,498,152.0526224699857
461,493,618,495,157.01273833673497
464,493,617,496,153.0294089382822
464,493,615,495,151.0132444522665
472,497,614,497,142.0
475,497,611,498,136.0036764208968
516,470,658,475,142.08800090085018
517,470,661,475,144.08677940741129
511,470,658,474,147.05441169852742
515,470,659,474,144.05554484295286
513,468,659,474,146.12323566086263
515,468,660,474,145.1240848377691
514,467,660,474,146.16771189288008
517,468,662,475,145.16886718577092
517,466,661,474,144.22205101855957
517,465,662,473,145.2205219657332
518,465,661,472,143.17122615944868
518,465,659,470,141.088624630053
518,462,658,468,140.12851244482687
518,460,658,466,140.12851244482687
516,458,657,465,141.1736519326464
514,457,656,464,142.1724305201258
514,458,656,464,142.12670403551894
515,458,657,465,142.1724305201258
516,458,657,465,141.1736519326464
517,459,658,466,141.1736519326464
515,459,657,466,142.1724305201258
513,458,656,465,143.17122615944868
512,458,656,465,144.1700384962146
513,456,658,463,145.16886718577092
511,456,656,463,145.16886718577092
510,454,655,460,145.1240848377691
509,454,655,460,146.12323566086263
507,454,655,461,148.16544806398016
506,454,652,461,146.16771189288008
504,455,649,461,145.1240848377691
504,456,650,462,146.12323566086263
512,458,645,464,133.13526955694348
516,461,644,466,128.09761902549164
518,461,644,466,126.09916732476864
520,460,642,466,122.14745187681976
520,462,646,469,126.19429464123962
521,465,647,473,126.25371281669304
518,466,649,475,131.30879635424276
514,465,652,475,138.36184445142382
517,465,656,475,139.35924798878617
516,462,657,474,141.50971698084905
522,458,658,470,136.5283853270081
523,455,659,467,136.5283853270081
521,452,657,466,136.7186892857008
520,451,655,465,135.72398461583714
519,450,651,464,132.74034804836094
519,448,649,461,130.64838307457157
519,447,649,459,130.5526713629407
518,444,649,455,131.4610208388783
517,443,646,452,129.31357237351384
516,447,642,453,126.14277624977183
515,453,635,458,120.10412149464314
513,453,631,457,118.06777714516353
511,452,628,458,117.15374513859982
508,454,627,458,119.06720791217035
507,455,626,459,119.06720791217035
503,456,626,456,123.0
504,455,626,456,122.00409829181969
501,456,630,454,129.0155029444136
502,452,629,451,127.00393694685216
497,452,630,451,133.00375934536586
491,454,626,451,135.03332921912278
487,456,629,456,142.0
482,456,629,457,147.00340132119393
482,455,631,457,149.01342221424215
486,454,625,456,139.01438774457844
490,451,624,455,134.05968819895114
493,451,625,455,132.06059215375342
493,447,630,452,137.09121051329294
495,445,630,449,135.05924625881784
491,444,628,448,137.05838172107534
492,445,631,448,139.0323703315167
493,447,631,450,138.03260484392808
492,449,631,452,139.0323703315167
494,447,631,453,137.13132391981054
493,443,640,451,147.2175261305528
498,440,644,450,146.34206503941374
502,440,647,451,145.41664278891878
506,440,650,451,144.4195277654653
509,441,653,451,144.34680460612904
511,440,653,452,142.50614021858848
511,442,652,454,141.50971698084905
514,443,651,457,137.71347065556077
514,443,652,457,138.70832707519762
515,442,653,457,138.81282361511128
516,442,653,458,137.93114224133723
519,442,653,460,135.20355024924456
519,444,654,462,136.194713553794
519,446,654,464,136.194713553794
518,446,652,465,135.34031180694095
517,446,651,466,135.4843164355196
518,445,651,467,134.80726983364065
516,447,650,468,135.63554106501732
518,447,647,469,130.86252328302402
515,449,645,470,131.68523075880606
511,450,645,472,135.79396157414365
507,451,643,473,137.7679207943562
507,451,639,471,133.5065541462291
508,451,639,472,132.67252918370102
507,453,638,473,132.51792331605563
508,453,641,474,134.6476884316994
508,453,641,473,134.4953530795767
507,453,643,473,137.46272221951665
509,454,645,473,137.32079230764728
508,454,645,474,138.45215780189199
509,455,646,476,138.6001443000692
509,457,648,476,140.29255147726127
512,457,652,476,141.2834031300209
515,458,651,477,137.32079230764728
516,458,655,478,140.4314779527724
519,459,654,478,136.33048081775402
519,458,656,479,138.6001443000692
521,459,657,480,137.6117727521886
524,458,661,480,138.75518008348374
523,456,661,480,140.07141035914503
522,456,663,482,143.37712509323097
521,457,662,481,143.02796929272262
522,456,664,479,143.85061696079026
522,456,665,479,144.83784035948617
521,455,671,481,152.2366578718805
521,456,669,480,149.9333185119305
519,457,669,480,151.75308893067054
519,461,665,480,147.2311108427835
524,467,665,483,141.90489773083945
529,466,664,481,135.83077707206124
523,466,665,481,142.79005567615695
519,467,658,479,139.51702405083043
518,467,654,478,136.444127759314
517,467,654,478,137.44089638822936
517,466,652,474,135.2368293032634
519,464,651,471,132.1854757528224
520,464,647,468,127.06297651164952
518,464,648,467,130.034610777285
518,462,646,465,128.03515142334936
516,461,647,462,131.00381673829202
512,462,647,462,135.0
507,463,645,460,138.03260484392808
504,463,647,458,143.0873858870865
504,464,646,460,142.0563268566381
502,462,645,459,143.0314650697531
501,463,646,461,145.01379244747721
499,463,648,461,149.01342221424215
496,461,651,461,155.0
494,458,654,460,160.0124995117569
494,456,653,460,159.05030650709227
496,457,653,460,157.0286598045083
496,461,653,464,157.0286598045083
496,467,651,471,155.05160431288675
500,470,650,475,150.08331019803634
504,471,649,476,145.08618128546908
507,470,649,478,142.22517358048822
510,468,650,477,140.28898745090436
513,470,650,479,137.2953021774598
516,471,653,480,137.2953021774598
517,473,652,484,135.44740676735012
520,475,650,487,130.5526713629407
519,477,649,488,130.4645545732633
519,478,645,489,126.4792473095883
521,477,644,486,123.3288287465668
522,475,643,486,121.49897118905987
521,476,644,487,123.4908903522847
521,477,646,487,125.39936203984452
522,479,646,489,124.4025723206719
521,479,648,488,127.3184982632139
520,479,649,489,129.38701635017324
519,480,652,491,133.4541119636259
521,481,651,494,130.64838307457157
523,480,651,491,128.47178678604885
520,478,652,490,132.54433220624713
519,477,653,491,134.72935834479432
520,477,653,491,133.73481222179961
522,478,657,492,135.72398461583714
523,479,656,494,133.843191832831
521,479,657,494,136.82470537150812
522,479,657,496,136.06616037795732
522,478,657,495,136.06616037795732
520,475,656,494,137.32079230764728
518,474,659,492,142.1442928857856
518,471,660,492,143.54441821262157
519,472,660,491,142.27438279606065
515,476,659,495,145.24806367039804
512,478,659,498,148.35430563350698
512,479,661,496,149.96666296213968
510,478,659,497,150.20652449211386
510,478,660,496,151.07613974417006
512,479,658,497,147.10540438746634
516,478,658,495,143.01398533010678
518,479,657,497,140.1606221447379
521,481,657,498,137.05838172107534
523,483,656,498,133.843191832831
520,483,656,498,136.82470537150812
519,484,653,498,134.72935834479432
516,485,653,499,137.71347065556077
514,486,650,500,136.7186892857008
514,486,651,501,137.81872151489435
516,486,651,500,135.72398461583714
516,485,649,500,133.843191832831
515,485,650,499,135.72398461583714
515,485,647,498,132.6386067478093
515,485,646,498,131.64345787011217
516,487,644,499,128.56126943990557
518,488,643,500,125.57467897629681
517,488,642,502,125.78155667664477
516,489,641,503,125.78155667664477
515,489,637,503,122.80065146407001
513,488,635,502,122.80065146407001
512,487,635,501,123.79418403139947
511,487,634,501,123.79418403139947
511,487,638,499,127.56566936288148
512,485,644,496,132.45754036671525
510,485,641,496,131.4610208388783
507,485,637,497,130.5526713629407
511,485,632,495,121.41251994749142
511,485,632,493,121.26417442921878
508,483,631,492,123.3288287465668
509,484,631,490,122.14745187681976
507,483,631,490,124.19742348374221
506,483,630,489,124.14507642270796
504,483,632,492,128.3160161476345
504,485,632,494,128.3160161476345
505,484,632,496,127.56566936288148
504,486,632,497,128.47178678604885
505,485,634,498,129.65338406690356
504,485,634,499,130.75167302944922
505,485,634,500,129.86916493148019
506,485,636,500,130.86252328302402
507,487,638,502,131.85598204101322
508,488,637,503,129.86916493148019
507,488,637,503,130.86252328302402
507,485,635,501,128.9961239727768
505,485,635,502,131.10682667199293
505,485,635,501,130.98091464026353
504,486,636,502,132.9661611087573
506,486,637,503,132.09844813622905
511,484,636,500,126.01983970788092
511,484,640,500,129.98846102635417
512,482,642,500,131.24023773218335
508,480,642,495,134.8369385591352
514,478,642,492,128.76334882255898
511,479,643,494,132.84953895290718
507,482,641,498,134.9518432626987
505,485,639,503,135.20355024924456
507,481,640,496,133.843191832831
505,478,639,492,134.72935834479432
499,478,638,493,139.8070098385628
504,475,639,492,136.06616037795732
509,475,643,492,135.07405376311175
512,476,644,494,133.2216198670471
517,479,647,494,130.86252328302402
516,477,650,494,135.07405376311175
516,477,653,495,138.1774221788784
520,476,652,494,133.2216198670471
514,477,651,494,138.0507153186828
515,480,647,499,133.3604139165742
517,481,649,500,133.3604139165742
515,481,650,499,136.194713553794
516,480,648,498,133.2216198670471
515,480,646,500,132.51792331605563
515,481,649,501,135.4843164355196
515,480,650,500,136.4734406395618
517,480,649,499,133.3604139165742
517,481,647,499,131.24023773218335
518,484,644,501,127.1416532848303
519,483,643,502,125.44720004846661
518,484,642,502,125.29964086141668
516,483,643,501,128.2692480682724
515,483,644,502,130.39171752837677
514,483,647,502,134.35028842544403
514,483,648,502,135.34031180694095
515,482,647,500,133.2216198670471
515,482,647,500,133.2216198670471
514,481,647,498,134.08206442324789
516,480,649,496,133.9589489358587
518,479,651,496,134.08206442324789
516,479,652,498,137.32079230764728
518,480,650,499,133.3604139165742
519,482,654,500,136.194713553794
520,484,653,502,134.21251804507656
519,485,654,503,136.194713553794
514,484,655,503,142.27438279606065
514,485,652,503,139.16896205691842
512,489,650,506,139.04315876734103
516,492,641,509,126.15070352558483
513,493,641,509,128.9961239727768
513,493,640,509,128.00390619039717
516,492,644,509,129.1239714383042
518,493,644,509,127.01181047445942
516,493,645,510,130.11533345459327
515,495,643,511,128.9961239727768
515,495,643,511,128.9961239727768
511,493,643,510,133.09019498069722
509,495,643,510,134.8369385591352
511,496,640,511,129.86916493148019
513,493,643,510,131.10682667199293
512,491,644,509,133.2216198670471
510,491,644,507,134.9518432626987
509,489,644,505,135.94484175576505
510,486,644,501,134.8369385591352
510,484,644,499,134.8369385591352
512,483,645,498,133.843191832831
511,483,646,499,135.94484175576505
510,484,643,501,134.08206442324789
508,486,642,503,135.07405376311175
506,485,640,503,135.20355024924456
506,485,640,503,135.20355024924456
505,483,640,502,136.33048081775402
504,482,641,499,138.0507153186828
505,482,640,500,136.194713553794
511,483,640,497,129.75746606650424
510,481,641,496,131.85598204101322
511,480,640,496,129.98846102635417
508,482,641,496,133.73481222179961
505,484,644,499,139.8070098385628
502,488,646,502,144.6789549312546
497,493,646,506,149.56603892595405
497,494,646,510,149.85659811966906
499,495,645,508,146.57762448614045
500,494,646,507,146.57762448614045
501,494,646,505,145.41664278891878
502,487,643,500,141.59802258506295
505,479,643,490,138.43771162512041
510,474,644,485,134.45073447177595
506,472,640,482,134.3726162579266
506,468,636,479,130.4645545732633
506,464,632,476,126.57013865837392
507,466,630,477,123.4908903522847
507,464,630,472,123.25988804148737
508,461,629,468,121.2023102090055
509,460,629,467,120.20399327809372
510,461,634,469,124.25779653607253
507,466,636,473,129.18978287774928
509,464,637,473,128.3160161476345
509,464,640,474,131.38112497615478
507,463,640,472,133.30416347586447
505,463,638,473,133.37541002748594
504,463,639,473,135.36986370680884
503,462,638,471,135.29966740535616
502,461,636,471,134.3726162579266
502,460,636,471,134.45073447177595
504,461,638,471,134.3726162579266
503,462,641,471,138.2931668593933
502,461,640,470,138.2931668593933
499,459,639,469,140.356688476182
502,459,635,470,133.4541119636259
502,461,631,471,129.38701635017324
495,462,631,474,136.5283853270081
493,463,628,475,135.5322839769182
490,463,625,474,135.44740676735012
488,463,624,476,136.61991070118586
485,463,620,475,135.5322839769182
485,465,616,476,131.4610208388783
484,464,613,478,129.75746606650424
486,463,609,477,123.79418403139947
483,465,611,477,128.56126943990557
481,463,610,477,129.75746606650424
483,470,610,482,127.56566936288148
480,474,613,486,133.5402561027947
478,478,618,491,140.60227594174995
480,482,620,495,140.60227594174995
483,488,620,500,137.5245432641025
491,485,621,496,130.4645545732633
496,482,625,494,129.5569372901351
497,480,625,491,128.47178678604885
498,478,627,490,129.5569372901351
498,479,629,491,131.54847015454038
504,478,633,490,129.5569372901351
503,478,638,491,135.6244815658294
502,480,635,493,133.63382805263043
502,480,639,494,137.71347065556077
501,482,640,494,139.51702405083043
502,482,641,496,139.70325694127536
501,483,642,496,141.59802258506295
501,484,642,497,141.59802258506295
501,483,643,498,142.79005567615695
500,486,641,500,141.69333082400175
498,487,640,501,142.68847185389575
498,487,637,501,139.70325694127536
497,486,636,501,139.8070098385628
496,486,634,501,138.81282361511128
495,486,630,500,135.72398461583714
494,483,626,501,133.2216198670471
496,486,620,498,124.57929201917949
491,485,619,499,128.76334882255898
489,484,618,497,129.65338406690356
485,486,614,498,129.5569372901351
481,486,616,498,135.5322839769182
481,485,614,499,133.73481222179961
480,484,618,496,138.52075656738234
485,483,619,496,134.6291201783626
488,482,624,495,136.61991070118586
488,483,624,496,136.61991070118586
489,485,625,496,136.444127759314
488,487,628,499,140.51334456200237
488,490,628,505,140.80127840328723
492,495,622,507,130.5526713629407
499,495,626,507,127.56566936288148
499,497,626,510,127.66362050325849
500,498,632,510,132.54433220624713
501,497,635,510,134.6291201783626
502,498,635,510,133.5402561027947
504,499,639,511,135.5322839769182
506,500,640,511,134.45073447177595
506,500,640,511,134.45073447177595
505,500,638,510,133.37541002748594
505,501,635,511,130.38404810405297
504,502,634,513,130.4645545732633
503,504,635,514,132.3782459469833
499,505,635,514,136.2974687952788
498,506,634,516,136.36715146984628
497,508,632,518,135.36986370680884
497,510,631,518,134.23859355639868
496,511,633,519,137.23337786413333
496,510,630,518,134.23859355639868
496,511,632,519,136.23509092741122
493,515,630,522,137.17871555019022
493,517,629,524,136.1800279042415
494,519,629,525,135.1332675546625
493,519,630,525,137.13132391981054
493,519,629,525,136.13228860193308
492,519,629,524,137.09121051329294
492,518,628,524,136.13228860193308
492,518,628,523,136.09188072769072
492,515,629,522,137.17871555019022
494,514,629,520,135.1332675546625
494,513,629,520,135.18135966175217
494,511,631,519,137.23337786413333
493,509,630,518,137.2953021774598
493,507,630,519,137.5245432641025
492,506,628,518,136.5283853270081
493,506,629,518,136.5283853270081
493,504,629,517,136.61991070118586
492,504,628,516,136.5283853270081
494,504,629,517,135.6244815658294
494,504,629,516,135.5322839769182
494,504,631,517,137.6154061142865
494,505,631,517,137.5245432641025
493,505,630,517,137.5245432641025
496,506,631,519,135.6244815658294
494,506,633,518,139.51702405083043
495,506,631,518,136.5283853270081
494,507,633,519,139.51702405083043
495,507,632,519,137.5245432641025
497,506,632,519,135.6244815658294
498,507,632,519,134.5362404707371
500,506,631,520,131.7459676802292
500,507,630,523,130.98091464026353
502,509,629,523,127.76932339180638
501,510,628,523,127.66362050325849
501,511,630,523,129.5569372901351
500,510,630,523,130.64838307457157
499,509,631,522,132.6386067478093
498,510,632,522,134.5362404707371
497,508,631,521,134.6291201783626
495,507,631,518,136.444127759314
495,508,632,519,137.44089638822936
496,508,632,518,136.36715146984628
499,509,630,519,131.38112497615478
498,508,632,518,134.3726162579266
502,510,635,517,133.18408313308313
506,513,637,517,131.06105447462264
505,515,639,518,134.03357788255897
503,514,635,519,132.09466302617983
493,514,626,516,133.01503674397117
490,512,623,518,133.13526955694348
487,511,621,517,134.13426109685773
487,511,618,516,131.0953851209111
485,511,620,516,135.09256086106296
485,511,619,516,134.09325113517085
483,510,618,514,135.05924625881784
486,511,618,514,132.03408650799233
486,511,618,516,132.09466302617983
489,514,615,519,126.09916732476864
490,513,611,519,121.1486689980538
489,512,611,518,122.14745187681976
487,509,614,515,127.1416532848303
486,505,614,512,128.191263352851
485,504,612,511,127.1927670899568
490,506,616,512,126.14277624977183
499,506,618,511,119.10499569707393
503,508,627,511,124.03628501370073
501,509,626,509,125.0
494,507,620,509,126.01587201618692
486,503,611,509,125.14391715141412
477,496,604,504,127.251719045363
472,491,603,502,131.4610208388783
474,490,602,499,128.3160161476345
479,491,605,499,126.25371281669304
484,488,611,497,127.3184982632139
488,489,619,496,131.18688958886096
492,490,624,496,132.13629327327143
493,488,622,495,129.18978287774928
485,484,626,494,141.35416513141735
487,480,624,488,137.23337786413333
485,477,629,486,144.2809758769326
486,474,634,483,148.27339613025663
488,471,637,481,149.33519344079613
487,469,638,480,151.40013210033868
486,470,637,482,151.47607071745688
486,476,639,487,153.39491516996253
487,482,639,491,152.26621424334422
491,486,639,494,148.21605850919124
493,488,635,496,142.22517358048822
497,491,637,496,140.089257261219
500,492,638,498,138.13037319865606
505,495,642,500,137.09121051329294
501,497,642,500,141.0319112825179
498,499,635,503,137.05838172107534
487,499,627,503,140.05713120009278
482,500,618,504,136.0588108135596
479,495,618,502,139.17614738165446
484,494,619,501,135.18135966175217
484,499,618,506,134.18271125595876
486,501,614,507,128.14054783713078
485,498,613,505,128.191263352851
482,496,610,503,128.191263352851
479,495,607,503,128.2497563350512
481,496,610,502,129.1394595001853
481,494,611,501,130.18832512940628
474,494,614,500,140.12851244482687
473,492,615,497,142.08800090085018
474,489,616,496,142.1724305201258
475,485,616,492,141.1736519326464
476,484,615,491,139.17614738165446
476,483,615,489,139.12943613772032
476,482,615,488,139.12943613772032
475,482,615,488,140.12851244482687
476,482,616,488,140.12851244482687
477,480,617,487,140.1748907615055
478,477,616,484,138.1774221788784
481,475,619,483,138.2316895650198
480,476,618,483,138.1774221788784
479,476,617,484,138.2316895650198
478,477,617,487,139.35924798878617
480,477,616,486,136.2974687952788
482,480,619,488,137.23337786413333
483,481,619,489,136.23509092741122
485,482,620,490,135.2368293032634
482,484,620,493,138.2931668593933
484,488,621,496,137.23337786413333
485,490,622,499,137.2953021774598
486,493,622,502,136.2974687952788
488,495,623,503,135.2368293032634
485,497,622,505,137.23337786413333
482,498,620,506,138.2316895650198
483,499,620,507,137.23337786413333
483,498,620,505,137.17871555019022
482,498,618,503,136.09188072769072
481,498,618,504,137.13132391981054
481,498,616,504,135.1332675546625
481,498,618,506,137.23337786413333
485,494,616,505,131.4610208388783
487,493,618,502,131.30879635424276
484,492,618,502,134.3726162579266
481,492,619,502,138.36184445142382
485,493,617,502,132.30646242719968
482,493,618,501,136.23509092741122
487,494,618,503,131.30879635424276
490,495,620,502,130.18832512940628
498,497,623,504,125.19584657647394
501,497,625,505,124.25779653607253
508,498,630,505,122.20065466273084
507,500,632,505,125.09996003196804
506,503,629,508,123.10158406779338
501,505,631,512,130.18832512940628
501,508,630,515,129.18978287774928
501,509,633,515,132.13629327327143
500,507,634,515,134.23859355639868
497,506,629,512,132.13629327327143
489,503,623,510,134.18271125595876
480,500,614,509,134.30189872075525
476,498,608,508,132.3782459469833
474,500,608,509,134.30189872075525
474,505,612,513,138.2316895650198
482,510,611,517,129.18978287774928
486,510,612,518,126.25371281669304
482,509,609,514,127.09838708654017
478,504,607,511,129.18978287774928
476,502,607,507,131.0953851209111
477,500,608,506,131.13733259449805
478,499,612,504,134.09325113517085
477,498,614,502,137.05838172107534
478,497,611,502,133.09395177843356
477,499,609,504,132.09466302617983
477,499,608,506,131.18688958886096
482,501,613,507,131.13733259449805
483,500,617,504,134.05968819895114
482,498,617,504,135.1332675546625
480,499,607,506,127.1927670899568
479,497,604,506,125.32358118087753
476,495,610,504,134.30189872075525
476,492,615,503,139.43457247038842
480,491,617,502,137.44089638822936
480,489,620,502,140.60227594174995
478,487,619,500,141.59802258506295
477,485,616,498,139.60659010233005
477,483,617,494,140.4314779527724
477,482,621,494,144.49913494550754
475,482,622,496,147.6651617681029
476,481,624,495,148.66068747318505
476,479,624,493,148.66068747318505
478,480,624,493,146.57762448614045
478,480,628,493,150.56227947264878
478,481,626,494,148.56984889270097
477,481,625,495,148.66068747318505
478,482,623,495,145.58159224297555
480,484,621,494,141.35416513141735
482,483,621,492,139.29106216839614
484,484,622,493,138.2931668593933
484,487,622,495,138.2316895650198
482,487,621,496,139.29106216839614
483,489,621,499,138.36184445142382
482,492,616,501,134.30189872075525
485,494,613,505,128.47178678604885
481,496,615,506,134.3726162579266
483,495,617,507,134.5362404707371
484,494,618,508,134.72935834479432
486,494,619,508,133.73481222179961
486,493,619,509,133.9589489358587
487,492,618,507,131.85598204101322
484,491,617,507,133.9589489358587
484,489,617,507,134.21251804507656
484,489,617,507,134.21251804507656
484,490,617,507,134.08206442324789
484,489,618,508,135.34031180694095
485,490,617,507,133.09019498069722
487,490,616,510,130.54118124178285
489,492,615,512,127.57742747053649
491,495,616,514,126.43575443678897
490,497,616,515,127.27922061357856
489,497,617,516,129.40247292845683
485,496,619,514,135.20355024924456
483,495,619,514,137.32079230764728
485,494,620,513,136.33048081775402
487,492,623,510,137.18600511714013
489,487,626,505,138.1774221788784
489,484,630,503,142.27438279606065
489,481,631,500,143.26548781894402
492,480,631,500,140.4314779527724
491,482,629,502,139.44174410842686
488,486,628,505,141.2834031300209
485,488,626,509,142.55525244620065
487,490,625,508,139.16896205691842
486,490,623,508,138.1774221788784
483,490,620,506,137.93114224133723
482,491,619,508,138.0507153186828
477,492,618,508,141.90489773083945
483,494,614,508,131.7459676802292
481,494,611,509,130.86252328302402
481,493,612,507,131.7459676802292
482,493,611,509,129.98846102635417
481,494,609,508,128.76334882255898
479,492,611,508,132.9661611087573
480,492,609,507,129.86916493148019
480,493,608,507,128.76334882255898
479,496,601,510,122.80065146407001
478,496,603,510,125.78155667664477
477,493,607,510,131.10682667199293
473,493,607,507,134.72935834479432
471,494,605,507,134.6291201783626
473,494,604,505,131.4610208388783
471,489,605,501,134.5362404707371
466,487,604,499,138.52075656738234
456,492,601,503,145.41664278891878
456,494,599,506,143.50261321662404
450,493,600,505,150.47923444781344
452,489,602,503,150.65191668213185
454,489,603,503,149.6562728387955
459,493,608,507,149.6562728387955
462,491,612,506,150.74813431681335
472,489,612,503,140.69825869569246
475,490,612,502,137.5245432641025
469,492,612,506,143.68368035375485
467,498,612,514,145.8800877433243
467,499,614,516,147.97972834141845
469,500,613,518,145.12063946937388
470,497,613,516,144.25671561490648
478,494,612,511,135.07405376311175
479,493,609,509,130.98091464026353
475,491,608,509,134.21251804507656
475,491,610,507,135.94484175576505
471,489,613,507,143.13629868066312
469,485,616,505,148.35430563350698
468,483,618,503,151.32745950421557
469,481,619,502,151.46286673637206
469,480,621,501,153.44380078712857
468,481,623,502,156.41611170208776
468,481,622,503,155.56349186104046
466,479,621,503,156.84705926475002
466,479,621,503,156.84705926475002
465,479,620,503,156.84705926475002
466,480,617,505,153.05554547287727
465,482,617,506,153.88307249337075
464,483,616,507,153.88307249337075
464,483,615,508,153.05554547287727
464,483,613,506,150.7647173578752
464,479,614,505,152.2366578718805
462,477,612,503,152.2366578718805
462,476,612,501,152.0690632574555
460,476,612,502,154.20765220960988
461,477,612,503,153.22206107476822
461,478,613,502,153.88307249337075
462,480,614,503,153.73028328862208
462,480,614,501,153.44380078712857
464,480,615,501,152.45327152934436
465,480,615,500,151.32745950421557
464,480,616,501,153.44380078712857
465,480,617,501,153.44380078712857
466,482,618,501,153.18289721767243
467,485,620,504,154.17522498767434
466,489,621,508,156.16017418023074
465,489,623,508,159.13830462839547
465,488,625,507,161.1241757155021
467,486,623,504,157.0350279396288
466,486,624,503,158.91192529196795
465,485,622,502,157.91770008456936
465,485,622,501,157.8131806916013
465,486,622,501,157.71493271088823
466,486,621,501,155.72411502397438
465,484,620,501,155.92947123619703
464,484,620,501,156.92354826475216
464,484,619,502,156.0416611036937
463,483,619,502,157.15279189374905
463,483,619,503,157.2768260107
464,484,618,505,155.42522317822161
465,485,618,507,154.5736070614903
464,485,618,508,155.7080601638849
468,490,615,512,148.6371420607918
475,492,614,512,140.4314779527724
478,494,612,511,135.07405376311175
480,494,608,509,128.87590930814028
477,495,603,512,127.1416532848303
477,498,602,515,126.15070352558483
476,497,601,513,126.01983970788092
477,495,601,511,125.02799686470227
