Frame,BPM,BPM_filtre,BPM_interp
6292,64.0,64.0,64.0
6293,64.0,64.0,64.0
6294,64.0,64.0,64.0
6295,64.0,64.0,64.0
6296,64.0,64.0,64.0
6297,64.0,64.0,64.0
6298,64.0,64.0,64.0
6299,64.0,64.0,64.0
6300,64.0,64.0,64.0
6301,64.0,64.0,64.0
6302,64.0,64.0,64.0
6303,64.0,64.0,64.0
6304,64.0,64.0,64.0
6305,64.0,64.0,64.0
6306,64.0,64.0,64.0
6307,64.0,64.0,64.0
6308,64.0,64.0,64.0
6309,64.0,64.0,64.0
6310,64.0,64.0,64.0
6311,64.0,64.0,64.0
6312,64.0,64.0,64.0
6313,64.0,64.0,64.0
6314,64.0,64.0,64.0
6315,64.0,64.0,64.0
6316,64.0,64.0,64.0
6317,64.0,64.0,64.0
6318,64.0,64.0,64.0
6319,64.0,64.0,64.0
6320,64.0,64.0,64.0
6321,64.0,64.0,64.0
6322,64.0,64.0,64.0
6323,64.0,64.0,64.0
6324,64.0,64.0,64.0
6325,64.0,64.0,64.0
6326,64.0,64.0,64.0
6327,64.0,64.0,64.0
6328,64.0,64.0,64.0
6329,64.0,64.0,64.0
6330,64.0,64.0,64.0
6331,64.0,64.0,64.0
6332,64.0,64.0,64.0
6333,64.0,64.0,64.0
6334,64.0,64.0,64.0
6335,64.0,64.0,64.0
6336,64.0,64.0,64.0
6337,64.0,64.0,64.0
6338,64.0,64.0,64.0
6339,64.0,64.0,64.0
6340,64.0,64.0,64.0
6341,64.0,64.0,64.0
6342,64.0,64.0,64.0
6343,64.0,64.0,64.0
6344,64.0,64.0,64.0
6345,72.0,72.0,72.0
6346,72.0,72.0,72.0
6347,72.0,72.0,72.0
6348,72.0,72.0,72.0
6349,72.0,72.0,72.0
6350,72.0,72.0,72.0
6351,72.0,72.0,72.0
6352,72.0,72.0,72.0
6353,72.0,72.0,72.0
6354,72.0,72.0,72.0
6355,72.0,72.0,72.0
6356,72.0,72.0,72.0
6357,72.0,72.0,72.0
6358,72.0,72.0,72.0
6359,72.0,72.0,72.0
6360,72.0,72.0,72.0
6361,72.0,72.0,72.0
6362,72.0,72.0,72.0
6363,72.0,72.0,72.0
6364,72.0,72.0,72.0
6365,72.0,72.0,72.0
6366,72.0,72.0,72.0
6367,72.0,72.0,72.0
6368,72.0,72.0,72.0
6369,72.0,72.0,72.0
6370,72.0,72.0,72.0
6371,72.0,72.0,72.0
6372,72.0,72.0,72.0
6373,72.0,72.0,72.0
6374,72.0,72.0,72.0
6375,72.0,72.0,72.0
6376,72.0,72.0,72.0
6377,72.0,72.0,72.0
6378,72.0,72.0,72.0
6379,72.0,72.0,72.0
6380,72.0,72.0,72.0
6381,72.0,72.0,72.0
6382,72.0,72.0,72.0
6383,72.0,72.0,72.0
6384,72.0,72.0,72.0
6385,72.0,72.0,72.0
6386,72.0,72.0,72.0
6387,72.0,72.0,72.0
6388,72.0,72.0,72.0
6389,72.0,72.0,72.0
6390,72.0,72.0,72.0
6391,72.0,72.0,72.0
6392,72.0,72.0,72.0
6393,72.0,72.0,72.0
6394,72.0,72.0,72.0
6395,72.0,72.0,72.0
6396,72.0,72.0,72.0
6397,72.0,72.0,72.0
6398,72.0,72.0,72.0
6399,72.0,72.0,72.0
6400,72.0,72.0,72.0
6401,72.0,72.0,72.0
6402,72.0,72.0,72.0
6403,72.0,72.0,72.0
6404,72.0,72.0,72.0
6405,72.0,72.0,72.0
6406,72.0,72.0,72.0
6407,72.0,72.0,72.0
6408,72.0,72.0,72.0
6409,72.0,72.0,72.0
6410,72.0,72.0,72.0
6411,72.0,72.0,72.0
6412,72.0,72.0,72.0
6413,72.0,72.0,72.0
6414,72.0,72.0,72.0
6415,72.0,72.0,72.0
6416,72.0,72.0,72.0
6417,72.0,72.0,72.0
6418,72.0,72.0,72.0
6419,72.0,72.0,72.0
6420,72.0,72.0,72.0
6421,72.0,72.0,72.0
6422,72.0,72.0,72.0
6423,72.0,72.0,72.0
6424,72.0,72.0,72.0
6425,72.0,72.0,72.0
6426,72.0,72.0,72.0
6427,72.0,72.0,72.0
6428,72.0,72.0,72.0
6429,72.0,72.0,72.0
6430,72.0,72.0,72.0
6431,72.0,72.0,72.0
6432,72.0,72.0,72.0
6433,72.0,72.0,72.0
6434,72.0,72.0,72.0
6435,72.0,72.0,72.0
6436,72.0,72.0,72.0
6437,72.0,72.0,72.0
6438,72.0,72.0,72.0
6439,72.0,72.0,72.0
6440,72.0,72.0,72.0
6441,72.0,72.0,72.0
6442,72.0,72.0,72.0
6443,72.0,72.0,72.0
6444,72.0,72.0,72.0
6445,72.0,72.0,72.0
6446,72.0,72.0,72.0
6447,72.0,72.0,72.0
6448,72.0,72.0,72.0
6449,72.0,72.0,72.0
6450,72.0,72.0,72.0
6451,72.0,72.0,72.0
6452,72.0,72.0,72.0
6453,72.0,72.0,72.0
6454,72.0,72.0,72.0
6455,72.0,72.0,72.0
6456,72.0,72.0,72.0
6457,72.0,72.0,72.0
6458,72.0,72.0,72.0
6459,72.0,72.0,72.0
6460,72.0,72.0,72.0
6461,72.0,72.0,72.0
6462,72.0,72.0,72.0
6463,72.0,72.0,72.0
6464,72.0,72.0,72.0
6465,72.0,72.0,72.0
6466,72.0,72.0,72.0
6467,72.0,72.0,72.0
6468,72.0,72.0,72.0
6469,72.0,72.0,72.0
6470,72.0,72.0,72.0
6471,72.0,72.0,72.0
6472,72.0,72.0,72.0
6473,72.0,72.0,72.0
6474,72.0,72.0,72.0
6475,72.0,72.0,72.0
6476,72.0,72.0,72.0
6477,72.0,72.0,72.0
6478,72.0,72.0,72.0
6479,72.0,72.0,72.0
6480,72.0,72.0,72.0
6481,72.0,72.0,72.0
6482,72.0,72.0,72.0
6483,72.0,72.0,72.0
6484,72.0,72.0,72.0
6485,72.0,72.0,72.0
6486,72.0,72.0,72.0
6487,72.0,72.0,72.0
6488,72.0,72.0,72.0
6489,72.0,72.0,72.0
6490,72.0,72.0,72.0
6491,72.0,72.0,72.0
6492,72.0,72.0,72.0
6493,72.0,72.0,72.0
6494,72.0,72.0,72.0
6495,88.0,0.0,72.0
6496,88.0,0.0,72.0
6497,88.0,0.0,72.0
6498,88.0,0.0,72.0
6499,88.0,0.0,72.0
6500,88.0,0.0,72.0
6501,88.0,0.0,72.0
6502,88.0,0.0,72.0
6503,88.0,0.0,72.0
6504,88.0,0.0,72.0
6505,88.0,0.0,72.0
6506,88.0,0.0,72.0
6507,88.0,0.0,72.0
6508,88.0,0.0,72.0
6509,88.0,0.0,72.0
6510,64.0,0.0,72.0
6511,64.0,0.0,72.0
6512,64.0,0.0,72.0
6513,64.0,0.0,72.0
6514,64.0,0.0,72.0
6515,64.0,0.0,72.0
6516,64.0,0.0,72.0
6517,64.0,0.0,72.0
6518,64.0,0.0,72.0
6519,64.0,0.0,72.0
6520,64.0,0.0,72.0
6521,64.0,0.0,72.0
6522,64.0,0.0,72.0
6523,64.0,0.0,72.0
6524,64.0,0.0,72.0
6525,72.0,72.0,72.0
6526,72.0,72.0,72.0
6527,72.0,72.0,72.0
6528,72.0,72.0,72.0
6529,72.0,72.0,72.0
6530,72.0,72.0,72.0
6531,72.0,72.0,72.0
6532,72.0,72.0,72.0
6533,72.0,72.0,72.0
6534,72.0,72.0,72.0
6535,72.0,72.0,72.0
6536,72.0,72.0,72.0
6537,72.0,72.0,72.0
6538,72.0,72.0,72.0
6539,72.0,72.0,72.0
6540,72.0,72.0,72.0
6541,72.0,72.0,72.0
6542,72.0,72.0,72.0
6543,72.0,72.0,72.0
6544,72.0,72.0,72.0
6545,72.0,72.0,72.0
6546,72.0,72.0,72.0
6547,72.0,72.0,72.0
6548,72.0,72.0,72.0
6549,72.0,72.0,72.0
6550,72.0,72.0,72.0
6551,72.0,72.0,72.0
6552,72.0,72.0,72.0
6553,72.0,72.0,72.0
6554,72.0,72.0,72.0
6555,72.0,72.0,72.0
6556,72.0,72.0,72.0
6557,72.0,72.0,72.0
6558,72.0,72.0,72.0
6559,72.0,72.0,72.0
6560,72.0,72.0,72.0
6561,72.0,72.0,72.0
6562,72.0,72.0,72.0
6563,72.0,72.0,72.0
6564,72.0,72.0,72.0
6565,72.0,72.0,72.0
6566,72.0,72.0,72.0
6567,72.0,72.0,72.0
6568,72.0,72.0,72.0
6569,72.0,72.0,72.0
6570,72.0,72.0,72.0
6571,72.0,72.0,72.0
6572,72.0,72.0,72.0
6573,72.0,72.0,72.0
6574,72.0,72.0,72.0
6575,72.0,72.0,72.0
6576,72.0,72.0,72.0
6577,72.0,72.0,72.0
6578,72.0,72.0,72.0
6579,72.0,72.0,72.0
6580,72.0,72.0,72.0
6581,72.0,72.0,72.0
6582,72.0,72.0,72.0
6583,72.0,72.0,72.0
6584,72.0,72.0,72.0
6585,64.0,0.0,71.89473684210526
6586,64.0,0.0,71.78947368421052
6587,64.0,0.0,71.6842105263158
6588,64.0,0.0,71.57894736842105
6589,64.0,0.0,71.47368421052632
6590,64.0,0.0,71.36842105263158
6591,64.0,0.0,71.26315789473684
6592,64.0,0.0,71.15789473684211
6593,64.0,0.0,71.05263157894737
6594,64.0,0.0,70.94736842105263
6595,64.0,0.0,70.84210526315789
6596,64.0,0.0,70.73684210526316
6597,64.0,0.0,70.63157894736842
6598,64.0,0.0,70.52631578947368
6599,64.0,0.0,70.42105263157895
6600,72.0,0.0,70.3157894736842
6601,72.0,0.0,70.21052631578948
6602,72.0,0.0,70.10526315789474
6603,72.0,0.0,70.0
6604,72.0,0.0,69.89473684210526
6605,72.0,0.0,69.78947368421052
6606,72.0,0.0,69.6842105263158
6607,72.0,0.0,69.57894736842105
6608,72.0,0.0,69.47368421052632
6609,72.0,0.0,69.36842105263158
6610,72.0,0.0,69.26315789473685
6611,72.0,0.0,69.15789473684211
6612,72.0,0.0,69.05263157894737
6613,72.0,0.0,68.94736842105263
6614,72.0,0.0,68.84210526315789
6615,96.0,0.0,68.73684210526316
6616,96.0,0.0,68.63157894736842
6617,96.0,0.0,68.52631578947368
6618,96.0,0.0,68.42105263157895
6619,96.0,0.0,68.3157894736842
6620,96.0,0.0,68.21052631578948
6621,96.0,0.0,68.10526315789474
6622,96.0,0.0,68.0
6623,96.0,0.0,67.89473684210526
6624,96.0,0.0,67.78947368421052
6625,96.0,0.0,67.6842105263158
6626,96.0,0.0,67.57894736842105
6627,96.0,0.0,67.47368421052632
6628,96.0,0.0,67.36842105263158
6629,96.0,0.0,67.26315789473685
6630,88.0,0.0,67.15789473684211
6631,88.0,0.0,67.05263157894737
6632,88.0,0.0,66.94736842105263
6633,88.0,0.0,66.84210526315789
6634,88.0,0.0,66.73684210526316
6635,88.0,0.0,66.63157894736842
6636,88.0,0.0,66.52631578947368
6637,88.0,0.0,66.42105263157895
6638,88.0,0.0,66.3157894736842
6639,88.0,0.0,66.21052631578948
6640,88.0,0.0,66.10526315789474
6641,88.0,0.0,66.0
6642,88.0,0.0,65.89473684210526
6643,88.0,0.0,65.78947368421052
6644,88.0,0.0,65.6842105263158
6645,88.0,0.0,65.57894736842105
6646,88.0,0.0,65.47368421052632
6647,88.0,0.0,65.36842105263158
6648,88.0,0.0,65.26315789473685
6649,88.0,0.0,65.15789473684211
6650,88.0,0.0,65.05263157894737
6651,88.0,0.0,64.94736842105263
6652,88.0,0.0,64.84210526315789
6653,88.0,0.0,64.73684210526316
6654,88.0,0.0,64.63157894736842
6655,88.0,0.0,64.52631578947368
6656,88.0,0.0,64.42105263157895
6657,88.0,0.0,64.3157894736842
6658,88.0,0.0,64.21052631578948
6659,88.0,0.0,64.10526315789474
6660,64.0,64.0,64.0
6661,64.0,64.0,64.0
6662,64.0,64.0,64.0
6663,64.0,64.0,64.0
6664,64.0,64.0,64.0
6665,64.0,64.0,64.0
6666,64.0,64.0,64.0
6667,64.0,64.0,64.0
6668,64.0,64.0,64.0
6669,64.0,64.0,64.0
6670,64.0,64.0,64.0
6671,64.0,64.0,64.0
6672,64.0,64.0,64.0
6673,64.0,64.0,64.0
6674,64.0,64.0,64.0
6675,64.0,64.0,64.0
6676,64.0,64.0,64.0
6677,64.0,64.0,64.0
6678,64.0,64.0,64.0
6679,64.0,64.0,64.0
6680,64.0,64.0,64.0
6681,64.0,64.0,64.0
6682,64.0,64.0,64.0
6683,64.0,64.0,64.0
6684,64.0,64.0,64.0
6685,64.0,64.0,64.0
6686,64.0,64.0,64.0
6687,64.0,64.0,64.0
6688,64.0,64.0,64.0
6689,64.0,64.0,64.0
6690,64.0,64.0,64.0
6691,64.0,64.0,64.0
6692,64.0,64.0,64.0
6693,64.0,64.0,64.0
6694,64.0,64.0,64.0
6695,64.0,64.0,64.0
6696,64.0,64.0,64.0
6697,64.0,64.0,64.0
6698,64.0,64.0,64.0
6699,64.0,64.0,64.0
6700,64.0,64.0,64.0
6701,64.0,64.0,64.0
6702,64.0,64.0,64.0
6703,64.0,64.0,64.0
6704,64.0,64.0,64.0
6705,64.0,64.0,64.0
6706,64.0,64.0,64.0
6707,64.0,64.0,64.0
6708,64.0,64.0,64.0
6709,64.0,64.0,64.0
6710,64.0,64.0,64.0
6711,64.0,64.0,64.0
6712,64.0,64.0,64.0
6713,64.0,64.0,64.0
6714,64.0,64.0,64.0
6715,64.0,64.0,64.0
6716,64.0,64.0,64.0
6717,64.0,64.0,64.0
6718,64.0,64.0,64.0
6719,64.0,64.0,64.0
6720,80.0,0.0,64.7741935483871
6721,80.0,0.0,65.54838709677419
6722,80.0,0.0,66.3225806451613
6723,80.0,0.0,67.09677419354838
6724,80.0,0.0,67.87096774193549
6725,80.0,0.0,68.64516129032258
6726,80.0,0.0,69.41935483870968
6727,80.0,0.0,70.19354838709677
6728,80.0,0.0,70.96774193548387
6729,80.0,0.0,71.74193548387098
6730,80.0,0.0,72.51612903225806
6731,80.0,0.0,73.29032258064515
6732,80.0,0.0,74.06451612903226
6733,80.0,0.0,74.83870967741936
6734,80.0,0.0,75.61290322580645
6735,64.0,0.0,76.38709677419355
6736,64.0,0.0,77.16129032258064
6737,64.0,0.0,77.93548387096774
6738,64.0,0.0,78.70967741935483
6739,64.0,0.0,79.48387096774194
6740,64.0,0.0,80.25806451612902
6741,64.0,0.0,81.03225806451613
6742,64.0,0.0,81.80645161290323
6743,64.0,0.0,82.58064516129032
6744,64.0,0.0,83.35483870967742
6745,64.0,0.0,84.12903225806451
6746,64.0,0.0,84.90322580645162
6747,64.0,0.0,85.6774193548387
6748,64.0,0.0,86.45161290322581
6749,64.0,0.0,87.2258064516129
6750,88.0,88.0,88.0
6751,88.0,88.0,88.0
6752,88.0,88.0,88.0
6753,88.0,88.0,88.0
6754,88.0,88.0,88.0
6755,88.0,88.0,88.0
6756,88.0,88.0,88.0
6757,88.0,88.0,88.0
6758,88.0,88.0,88.0
6759,88.0,88.0,88.0
6760,88.0,88.0,88.0
6761,88.0,88.0,88.0
6762,88.0,88.0,88.0
6763,88.0,88.0,88.0
6764,88.0,88.0,88.0
6765,88.0,88.0,88.0
6766,88.0,88.0,88.0
6767,88.0,88.0,88.0
6768,88.0,88.0,88.0
6769,88.0,88.0,88.0
6770,88.0,88.0,88.0
6771,88.0,88.0,88.0
6772,88.0,88.0,88.0
6773,88.0,88.0,88.0
6774,88.0,88.0,88.0
6775,88.0,88.0,88.0
6776,88.0,88.0,88.0
6777,88.0,88.0,88.0
6778,88.0,88.0,88.0
6779,88.0,88.0,88.0
6780,88.0,88.0,88.0
6781,88.0,88.0,88.0
6782,88.0,88.0,88.0
6783,88.0,88.0,88.0
6784,88.0,88.0,88.0
6785,88.0,88.0,88.0
6786,88.0,88.0,88.0
6787,88.0,88.0,88.0
6788,88.0,88.0,88.0
6789,88.0,88.0,88.0
6790,88.0,88.0,88.0
6791,88.0,88.0,88.0
6792,88.0,88.0,88.0
6793,88.0,88.0,88.0
6794,88.0,88.0,88.0
6795,88.0,88.0,88.0
6796,88.0,88.0,88.0
6797,88.0,88.0,88.0
6798,88.0,88.0,88.0
6799,88.0,88.0,88.0
6800,88.0,88.0,88.0
6801,88.0,88.0,88.0
6802,88.0,88.0,88.0
6803,88.0,88.0,88.0
6804,88.0,88.0,88.0
6805,88.0,88.0,88.0
6806,88.0,88.0,88.0
6807,88.0,88.0,88.0
6808,88.0,88.0,88.0
6809,88.0,88.0,88.0
6810,104.0,0.0,87.0
6811,104.0,0.0,86.0
6812,104.0,0.0,85.0
6813,104.0,0.0,84.0
6814,104.0,0.0,83.0
6815,104.0,0.0,82.0
6816,104.0,0.0,81.0
6817,104.0,0.0,80.0
6818,104.0,0.0,79.0
6819,104.0,0.0,78.0
6820,104.0,0.0,77.0
6821,104.0,0.0,76.0
6822,104.0,0.0,75.0
6823,104.0,0.0,74.0
6824,104.0,0.0,73.0
6825,72.0,72.0,72.0
6826,72.0,72.0,72.0
6827,72.0,72.0,72.0
6828,72.0,72.0,72.0
6829,72.0,72.0,72.0
6830,72.0,72.0,72.0
6831,72.0,72.0,72.0
6832,72.0,72.0,72.0
6833,72.0,72.0,72.0
6834,72.0,72.0,72.0
6835,72.0,72.0,72.0
6836,72.0,72.0,72.0
6837,72.0,72.0,72.0
6838,72.0,72.0,72.0
6839,72.0,72.0,72.0
6840,72.0,72.0,72.0
6841,72.0,72.0,72.0
6842,72.0,72.0,72.0
6843,72.0,72.0,72.0
6844,72.0,72.0,72.0
6845,72.0,72.0,72.0
6846,72.0,72.0,72.0
6847,72.0,72.0,72.0
6848,72.0,72.0,72.0
6849,72.0,72.0,72.0
6850,72.0,72.0,72.0
6851,72.0,72.0,72.0
6852,72.0,72.0,72.0
6853,72.0,72.0,72.0
6854,72.0,72.0,72.0
6855,72.0,72.0,72.0
6856,72.0,72.0,72.0
6857,72.0,72.0,72.0
6858,72.0,72.0,72.0
6859,72.0,72.0,72.0
6860,72.0,72.0,72.0
6861,72.0,72.0,72.0
6862,72.0,72.0,72.0
6863,72.0,72.0,72.0
6864,72.0,72.0,72.0
6865,72.0,72.0,72.0
6866,72.0,72.0,72.0
6867,72.0,72.0,72.0
6868,72.0,72.0,72.0
6869,72.0,72.0,72.0
6870,72.0,72.0,72.0
6871,72.0,72.0,72.0
6872,72.0,72.0,72.0
6873,72.0,72.0,72.0
6874,72.0,72.0,72.0
6875,72.0,72.0,72.0
6876,72.0,72.0,72.0
6877,72.0,72.0,72.0
6878,72.0,72.0,72.0
6879,72.0,72.0,72.0
6880,72.0,72.0,72.0
6881,72.0,72.0,72.0
6882,72.0,72.0,72.0
6883,72.0,72.0,72.0
6884,72.0,72.0,72.0
6885,72.0,72.0,72.0
6886,72.0,72.0,72.0
6887,72.0,72.0,72.0
6888,72.0,72.0,72.0
6889,72.0,72.0,72.0
6890,72.0,72.0,72.0
6891,72.0,72.0,72.0
6892,72.0,72.0,72.0
6893,72.0,72.0,72.0
6894,72.0,72.0,72.0
6895,72.0,72.0,72.0
6896,72.0,72.0,72.0
6897,72.0,72.0,72.0
6898,72.0,72.0,72.0
6899,72.0,72.0,72.0
6900,120.0,0.0,71.94117647058823
6901,120.0,0.0,71.88235294117646
6902,120.0,0.0,71.82352941176471
6903,120.0,0.0,71.76470588235294
6904,120.0,0.0,71.70588235294117
6905,120.0,0.0,71.6470588235294
6906,120.0,0.0,71.58823529411765
6907,120.0,0.0,71.52941176470588
6908,120.0,0.0,71.47058823529412
6909,120.0,0.0,71.41176470588235
6910,120.0,0.0,71.3529411764706
6911,120.0,0.0,71.29411764705883
6912,120.0,0.0,71.23529411764706
6913,120.0,0.0,71.17647058823529
6914,120.0,0.0,71.11764705882354
6915,120.0,0.0,71.05882352941177
6916,120.0,0.0,71.0
6917,120.0,0.0,70.94117647058823
6918,120.0,0.0,70.88235294117646
6919,120.0,0.0,70.82352941176471
6920,120.0,0.0,70.76470588235294
6921,120.0,0.0,70.70588235294117
6922,120.0,0.0,70.6470588235294
6923,120.0,0.0,70.58823529411765
6924,120.0,0.0,70.52941176470588
6925,120.0,0.0,70.47058823529412
6926,120.0,0.0,70.41176470588235
6927,120.0,0.0,70.3529411764706
6928,120.0,0.0,70.29411764705883
6929,120.0,0.0,70.23529411764706
6930,72.0,0.0,70.17647058823529
6931,72.0,0.0,70.11764705882354
6932,72.0,0.0,70.05882352941177
6933,72.0,0.0,70.0
6934,72.0,0.0,69.94117647058823
6935,72.0,0.0,69.88235294117646
6936,72.0,0.0,69.82352941176471
6937,72.0,0.0,69.76470588235294
6938,72.0,0.0,69.70588235294117
6939,72.0,0.0,69.6470588235294
6940,72.0,0.0,69.58823529411765
6941,72.0,0.0,69.52941176470588
6942,72.0,0.0,69.47058823529412
6943,72.0,0.0,69.41176470588235
6944,72.0,0.0,69.3529411764706
6945,96.0,0.0,69.29411764705883
6946,96.0,0.0,69.23529411764706
6947,96.0,0.0,69.17647058823529
6948,96.0,0.0,69.11764705882354
6949,96.0,0.0,69.05882352941177
6950,96.0,0.0,69.0
6951,96.0,0.0,68.94117647058823
6952,96.0,0.0,68.88235294117646
6953,96.0,0.0,68.82352941176471
6954,96.0,0.0,68.76470588235294
6955,96.0,0.0,68.70588235294117
6956,96.0,0.0,68.6470588235294
6957,96.0,0.0,68.58823529411765
6958,96.0,0.0,68.52941176470588
6959,96.0,0.0,68.47058823529412
6960,96.0,0.0,68.41176470588235
6961,96.0,0.0,68.3529411764706
6962,96.0,0.0,68.29411764705883
6963,96.0,0.0,68.23529411764706
6964,96.0,0.0,68.17647058823529
6965,96.0,0.0,68.11764705882354
6966,96.0,0.0,68.05882352941177
6967,96.0,0.0,68.0
6968,96.0,0.0,67.94117647058823
6969,96.0,0.0,67.88235294117646
6970,96.0,0.0,67.82352941176471
6971,96.0,0.0,67.76470588235294
6972,96.0,0.0,67.70588235294117
6973,96.0,0.0,67.6470588235294
6974,96.0,0.0,67.58823529411765
6975,88.0,0.0,67.52941176470588
6976,88.0,0.0,67.47058823529412
6977,88.0,0.0,67.41176470588235
6978,88.0,0.0,67.3529411764706
6979,88.0,0.0,67.29411764705883
6980,88.0,0.0,67.23529411764706
6981,88.0,0.0,67.17647058823529
6982,88.0,0.0,67.11764705882354
6983,88.0,0.0,67.05882352941177
6984,88.0,0.0,67.0
6985,88.0,0.0,66.94117647058823
6986,88.0,0.0,66.88235294117646
6987,88.0,0.0,66.82352941176471
6988,88.0,0.0,66.76470588235294
6989,88.0,0.0,66.70588235294117
6990,64.0,0.0,66.6470588235294
6991,64.0,0.0,66.58823529411765
6992,64.0,0.0,66.52941176470588
6993,64.0,0.0,66.47058823529412
6994,64.0,0.0,66.41176470588235
6995,64.0,0.0,66.3529411764706
6996,64.0,0.0,66.29411764705883
6997,64.0,0.0,66.23529411764706
6998,64.0,0.0,66.17647058823529
6999,64.0,0.0,66.11764705882354
7000,64.0,0.0,66.05882352941177
7001,64.0,0.0,66.0
7002,64.0,0.0,65.94117647058823
7003,64.0,0.0,65.88235294117646
7004,64.0,0.0,65.82352941176471
7005,96.0,0.0,65.76470588235294
7006,96.0,0.0,65.70588235294117
7007,96.0,0.0,65.6470588235294
7008,96.0,0.0,65.58823529411765
7009,96.0,0.0,65.52941176470588
7010,96.0,0.0,65.47058823529412
7011,96.0,0.0,65.41176470588235
7012,96.0,0.0,65.3529411764706
7013,96.0,0.0,65.29411764705883
7014,96.0,0.0,65.23529411764706
7015,96.0,0.0,65.17647058823529
7016,96.0,0.0,65.11764705882354
7017,96.0,0.0,65.05882352941177
7018,96.0,0.0,65.0
7019,96.0,0.0,64.94117647058823
7020,80.0,0.0,64.88235294117646
7021,80.0,0.0,64.82352941176471
7022,80.0,0.0,64.76470588235294
7023,80.0,0.0,64.70588235294117
7024,80.0,0.0,64.6470588235294
7025,80.0,0.0,64.58823529411765
7026,80.0,0.0,64.52941176470588
7027,80.0,0.0,64.47058823529412
7028,80.0,0.0,64.41176470588235
7029,80.0,0.0,64.3529411764706
7030,80.0,0.0,64.29411764705883
7031,80.0,0.0,64.23529411764706
7032,80.0,0.0,64.17647058823529
7033,80.0,0.0,64.11764705882354
7034,80.0,0.0,64.05882352941177
7035,64.0,64.0,64.0
7036,64.0,64.0,64.0
7037,64.0,64.0,64.0
7038,64.0,64.0,64.0
7039,64.0,64.0,64.0
7040,64.0,64.0,64.0
7041,64.0,64.0,64.0
7042,64.0,64.0,64.0
7043,64.0,64.0,64.0
7044,64.0,64.0,64.0
7045,64.0,64.0,64.0
7046,64.0,64.0,64.0
7047,64.0,64.0,64.0
7048,64.0,64.0,64.0
7049,64.0,64.0,64.0
7050,64.0,64.0,64.0
7051,64.0,64.0,64.0
7052,64.0,64.0,64.0
7053,64.0,64.0,64.0
7054,64.0,64.0,64.0
7055,64.0,64.0,64.0
7056,64.0,64.0,64.0
7057,64.0,64.0,64.0
7058,64.0,64.0,64.0
7059,64.0,64.0,64.0
7060,64.0,64.0,64.0
7061,64.0,64.0,64.0
7062,64.0,64.0,64.0
7063,64.0,64.0,64.0
7064,64.0,64.0,64.0
7065,64.0,64.0,64.0
7066,64.0,64.0,64.0
7067,64.0,64.0,64.0
7068,64.0,64.0,64.0
7069,64.0,64.0,64.0
7070,64.0,64.0,64.0
7071,64.0,64.0,64.0
7072,64.0,64.0,64.0
7073,64.0,64.0,64.0
7074,64.0,64.0,64.0
7075,64.0,64.0,64.0
7076,64.0,64.0,64.0
7077,64.0,64.0,64.0
7078,64.0,64.0,64.0
7079,64.0,64.0,64.0
7080,64.0,64.0,64.0
7081,64.0,64.0,64.0
7082,64.0,64.0,64.0
7083,64.0,64.0,64.0
7084,64.0,64.0,64.0
7085,64.0,64.0,64.0
7086,64.0,64.0,64.0
7087,64.0,64.0,64.0
7088,64.0,64.0,64.0
7089,64.0,64.0,64.0
7090,64.0,64.0,64.0
7091,64.0,64.0,64.0
7092,64.0,64.0,64.0
7093,64.0,64.0,64.0
7094,64.0,64.0,64.0
7095,64.0,64.0,64.0
7096,64.0,64.0,64.0
7097,64.0,64.0,64.0
7098,64.0,64.0,64.0
7099,64.0,64.0,64.0
7100,64.0,64.0,64.0
7101,64.0,64.0,64.0
7102,64.0,64.0,64.0
7103,64.0,64.0,64.0
7104,64.0,64.0,64.0
7105,64.0,64.0,64.0
7106,64.0,64.0,64.0
7107,64.0,64.0,64.0
7108,64.0,64.0,64.0
7109,64.0,64.0,64.0
7110,80.0,0.0,64.52747252747253
7111,80.0,0.0,65.05494505494505
7112,80.0,0.0,65.58241758241758
7113,80.0,0.0,66.10989010989012
7114,80.0,0.0,66.63736263736264
7115,80.0,0.0,67.16483516483517
7116,80.0,0.0,67.6923076923077
7117,80.0,0.0,68.21978021978022
7118,80.0,0.0,68.74725274725274
7119,80.0,0.0,69.27472527472527
7120,80.0,0.0,69.8021978021978
7121,80.0,0.0,70.32967032967034
7122,80.0,0.0,70.85714285714286
7123,80.0,0.0,71.38461538461539
7124,80.0,0.0,71.91208791208791
7125,80.0,0.0,72.43956043956044
7126,80.0,0.0,72.96703296703296
7127,80.0,0.0,73.49450549450549
7128,80.0,0.0,74.02197802197801
7129,80.0,0.0,74.54945054945055
7130,80.0,0.0,75.07692307692308
7131,80.0,0.0,75.6043956043956
7132,80.0,0.0,76.13186813186813
7133,80.0,0.0,76.65934065934066
7134,80.0,0.0,77.18681318681318
7135,80.0,0.0,77.71428571428572
7136,80.0,0.0,78.24175824175825
7137,80.0,0.0,78.76923076923077
7138,80.0,0.0,79.2967032967033
7139,80.0,0.0,79.82417582417582
7140,80.0,0.0,80.35164835164835
7141,80.0,0.0,80.87912087912088
7142,80.0,0.0,81.4065934065934
7143,80.0,0.0,81.93406593406593
7144,80.0,0.0,82.46153846153847
7145,80.0,0.0,82.98901098901099
7146,80.0,0.0,83.51648351648352
7147,80.0,0.0,84.04395604395604
7148,80.0,0.0,84.57142857142857
7149,80.0,0.0,85.0989010989011
7150,80.0,0.0,85.62637362637363
